Clavage	N	Type	abundance	gen_length	palindrome_len	perc_identity	subject_id
True	10340	D left	15	28	0	100.0	IGHD2-21
True	10340	D right	15	28	0	100.0	IGHD2-21
True	10340	J	15	62	0	100.0	IGHJ6
True	10341	V	42	296	0	98.98	IGHV1-8
True	10341	D left	42	23	0	100.0	IGHD5-12
False	10341	D right	42	23	0	100.0	IGHD5-12
True	10341	J	42	62	0	100.0	IGHJ6
False	10342	V	14	296	0	99.32	IGHV3-21
True	10342	D left	14	23	0	100.0	IGHD5/OR15-5b
True	10342	D right	14	23	0	100.0	IGHD5/OR15-5b
True	10342	J	14	62	0	98.0	IGHJ6
False	10343	V	6	296	2	96.28	IGHV3-23
False	10343	D left	6	20	0	100.0	IGHD1-26
True	10343	D right	6	20	1	100.0	IGHD1-26
True	10343	J	6	48	1	96.88	IGHJ4
True	10344	V	11	298	3	100.0	IGHV3-43
True	10344	D left	11	31	0	100.0	IGHD3-10
True	10344	D right	11	31	2	100.0	IGHD3-10
True	10344	J	11	62	0	97.96	IGHJ6
False	10345	V	8	294	0	100.0	IGHV3-30-3
True	10345	D left	8	31	0	100.0	IGHD3-10
True	10345	D right	8	31	0	100.0	IGHD3-10
True	10345	J	8	51	0	100.0	IGHJ5
False	10346	V	12	296	0	96.28	IGHV3-23
True	10346	D left	12	31	0	100.0	IGHD2-2
True	10346	D right	12	31	0	100.0	IGHD2-2
True	10346	J	12	48	1	100.0	IGHJ4
False	10347	V	12	299	0	100.0	IGHV4-39
True	10347	D left	12	21	0	100.0	IGHD6-19
True	10347	D right	12	21	0	100.0	IGHD6-19
True	10347	J	12	48	0	100.0	IGHJ4
True	10348	V	15	296	0	96.27	IGHV3-7
True	10348	D left	15	31	1	100.0	IGHD2-2
True	10348	D right	15	31	0	100.0	IGHD2-2
True	10348	J	15	48	0	100.0	IGHJ4
True	10349	V	20	293	0	100.0	IGHV4-34
True	10349	D left	20	20	0	100.0	IGHD1-26
True	10349	D right	20	20	0	100.0	IGHD1-26
True	10349	J	20	48	2	100.0	IGHJ4
True	10350	V	20	299	0	100.0	IGHV4-39
True	10350	D left	20	31	1	100.0	IGHD3-3
True	10350	D right	20	31	1	100.0	IGHD3-3
True	10350	J	20	62	1	100.0	IGHJ6
False	10351	V	7	296	0	91.55	IGHV3-11
True	10351	D left	7	23	0	100.0	IGHD5-12
True	10351	D right	7	23	0	100.0	IGHD5-12
True	10351	J	7	48	1	97.22	IGHJ4
True	10352	V	14	299	0	91.95	IGHV4-30-2
True	10352	D left	14	28	0	100.0	IGHD2-21
True	10352	D right	14	28	0	100.0	IGHD2-21
True	10352	J	14	48	0	93.33	IGHJ4
False	10353	V	25	296	1	94.93	IGHV1-69
True	10353	D left	25	20	0	100.0	IGHD1-26
True	10353	D right	25	20	0	100.0	IGHD1-26
True	10353	J	25	62	0	100.0	IGHJ6
False	10354	V	17	296	0	100.0	IGHV3-7
True	10354	D left	17	20	0	100.0	IGHD5-5
False	10354	D right	17	20	0	100.0	IGHD5-5
False	10355	V	10	296	1	100.0	IGHV3-23
True	10355	D left	10	21	0	100.0	IGHD6-13
False	10355	D right	10	21	0	100.0	IGHD6-13
True	10355	J	10	51	1	100.0	IGHJ5
False	10356	V	16	293	1	93.86	IGHV4-34
True	10356	D left	16	31	0	95.65	IGHD3-22
True	10356	D right	16	31	0	95.65	IGHD3-22
True	10356	J	16	48	0	96.55	IGHJ4
True	10357	V	28	296	0	93.56	IGHV3-23
True	10357	D left	28	17	0	100.0	IGHD1-7
False	10357	D right	28	17	0	100.0	IGHD1-7
True	10357	J	28	48	0	95.0	IGHJ4
False	10358	V	12	294	1	96.26	IGHV4-b
True	10358	D left	12	20	2	100.0	IGHD1-26
True	10358	D right	12	20	0	100.0	IGHD1-26
True	10358	J	12	48	1	96.67	IGHJ4
True	10359	V	9	296	1	88.7	IGHV3-74
True	10359	D left	9	20	0	100.0	IGHD1-26
True	10359	D right	9	20	0	100.0	IGHD1-26
True	10359	J	9	48	0	93.33	IGHJ4
True	10360	V	22	298	0	97.6	IGHV3-9
True	10360	D left	22	31	1	100.0	IGHD2-15
True	10360	D right	22	31	0	100.0	IGHD2-15
True	10360	J	22	48	0	100.0	IGHJ4
False	10361	V	12	296	1	89.53	IGHV1-8
True	10361	D left	12	31	0	100.0	IGHD2/OR15-2b
True	10361	D right	12	31	0	100.0	IGHD2/OR15-2b
True	10361	J	12	48	0	96.55	IGHJ4
True	10362	V	31	296	0	100.0	IGHV5-51
True	10362	D left	31	31	0	100.0	IGHD2-15
True	10362	D right	31	31	0	100.0	IGHD2-15
True	10362	J	31	62	0	100.0	IGHJ6
False	10363	V	6	293	1	100.0	IGHV4-34
True	10363	D left	6	31	0	100.0	IGHD3-22
True	10363	D right	6	31	0	100.0	IGHD3-22
False	10363	J	6	48	2	97.62	IGHJ4
False	10364	V	15	302	0	95.03	IGHV3-15
True	10364	D left	15	20	0	100.0	IGHD1-26
True	10364	D right	15	20	0	100.0	IGHD1-26
True	10364	J	15	48	0	100.0	IGHJ4
True	10365	V	6	298	0	100.0	IGHV3-9
True	10365	D left	6	21	1	100.0	IGHD6-19
True	10365	D right	6	21	0	100.0	IGHD6-19
True	10365	J	6	62	0	98.04	IGHJ6
True	10366	V	5	302	0	93.62	IGHV3-72
False	10366	D left	5	37	0	100.0	IGHD3-16
True	10366	D right	5	37	0	100.0	IGHD3-16
True	10366	J	5	48	0	100.0	IGHJ4
False	10367	V	10	296	0	100.0	IGHV3-21
True	10367	D left	10	21	0	100.0	IGHD6-13
True	10367	D right	10	21	0	100.0	IGHD6-13
True	10367	J	10	48	0	95.12	IGHJ4
False	10368	V	11	294	0	100.0	IGHV3-30-3
False	10368	D left	11	20	1	100.0	IGHD5-5
True	10368	D right	11	20	1	100.0	IGHD5-5
True	10369	V	21	299	0	97.64	IGHV4-39
True	10369	D left	21	23	0	100.0	IGHD5-12
False	10369	D right	21	23	0	100.0	IGHD5-12
False	10369	J	21	62	0	100.0	IGHJ6
True	10370	V	12	299	3	100.0	IGHV4-39
False	10370	D left	12	31	1	100.0	IGHD3-10
True	10370	D right	12	31	0	100.0	IGHD3-10
False	10370	J	12	48	1	100.0	IGHJ4
True	10371	V	17	301	0	95.61	IGHV2-5
True	10371	D left	17	16	0	100.0	IGHD4-17
False	10371	D right	17	16	1	100.0	IGHD4-17
True	10371	J	17	52	0	94.74	IGHJ1
False	10372	V	28	293	1	100.0	IGHV4-34
True	10372	D left	28	31	0	100.0	IGHD3-10
True	10372	D right	28	31	0	100.0	IGHD3-10
True	10372	J	28	51	1	100.0	IGHJ5
True	10373	V	36	293	0	100.0	IGHV4-34
True	10373	D left	36	31	0	100.0	IGHD3-10
True	10373	D right	36	31	2	100.0	IGHD3-10
True	10373	J	36	62	0	100.0	IGHJ6
True	10374	V	9	296	1	94.18	IGHV3-48
True	10374	D left	9	28	0	100.0	IGHD2-21
True	10374	D right	9	28	0	100.0	IGHD2-21
True	10374	J	9	62	0	95.45	IGHJ6
False	10375	V	21	299	1	97.66	IGHV4-39
True	10375	D left	21	31	0	100.0	IGHD3-22
True	10375	D right	21	31	1	100.0	IGHD3-22
True	10375	J	21	48	0	97.22	IGHJ4
True	10376	V	13	296	0	100.0	IGHV1-69
True	10376	D left	13	31	0	100.0	IGHD2-2
True	10376	D right	13	31	1	100.0	IGHD2-2
True	10376	J	13	62	0	98.18	IGHJ6
True	10377	V	13	296	0	98.31	IGHV3-21
True	10377	D left	13	21	0	100.0	IGHD6-19
True	10377	D right	13	21	0	100.0	IGHD6-19
True	10377	J	13	48	0	100.0	IGHJ4
True	10378	V	6	299	0	100.0	IGHV4-39
True	10378	D left	6	31	0	100.0	IGHD2-15
True	10378	D right	6	31	0	100.0	IGHD2-15
True	10378	J	6	48	1	100.0	IGHJ4
True	10379	V	5	297	1	95.24	IGHV2-5
True	10379	D left	5	16	0	100.0	IGHD4-17
False	10379	D right	5	16	1	100.0	IGHD4-17
True	10379	J	5	51	0	93.33	IGHJ5
False	10380	V	9	296	0	96.62	IGHV3-74
True	10380	D left	9	21	0	100.0	IGHD6-19
True	10380	D right	9	21	1	100.0	IGHD6-19
True	10380	J	9	51	0	100.0	IGHJ5
True	10381	V	12	296	0	95.12	IGHV7-4-1
True	10381	D left	12	18	0	100.0	IGHD6-6
True	10381	D right	12	18	0	100.0	IGHD6-6
True	10381	J	12	52	0	100.0	IGHJ1
True	10382	V	10	299	0	100.0	IGHV4-39
True	10382	D left	10	21	0	100.0	IGHD6-13
True	10382	D right	10	21	0	100.0	IGHD6-13
True	10382	J	10	62	0	100.0	IGHJ6
True	10383	V	8	296	0	94.58	IGHV1-18
False	10383	D left	8	16	0	100.0	IGHD4-17
False	10383	D right	8	16	1	100.0	IGHD4-17
True	10383	J	8	48	1	100.0	IGHJ4
False	10384	V	26	296	1	99.66	IGHV1-69
True	10384	D left	26	30	0	100.0	IGHD3-10
True	10384	D right	26	30	0	100.0	IGHD3-10
True	10384	J	26	62	0	100.0	IGHJ6
True	10385	V	11	296	0	90.18	IGHV3-21
True	10385	D left	11	31	0	100.0	IGHD3-22
False	10385	D right	11	31	1	100.0	IGHD3-22
True	10385	J	11	51	0	95.83	IGHJ5
False	10386	V	6	296	1	100.0	IGHV1-18
True	10386	D left	6	23	0	100.0	IGHD5-12
True	10386	D right	6	23	0	100.0	IGHD5-12
True	10386	J	6	48	0	100.0	IGHJ4
False	10387	V	11	296	2	100.0	IGHV1-18
True	10387	D left	11	31	0	100.0	IGHD2-2
True	10387	D right	11	31	0	100.0	IGHD2-2
True	10387	J	11	51	1	100.0	IGHJ5
True	10388	V	17	293	2	100.0	IGHV3-13
True	10388	D left	17	31	0	100.0	IGHD3-3
True	10388	D right	17	31	1	100.0	IGHD3-3
True	10388	J	17	53	0	100.0	IGHJ2
False	10389	V	10	296	2	100.0	IGHV3-21
True	10389	D left	10	31	0	100.0	IGHD3-3
True	10389	D right	10	31	3	100.0	IGHD3-3
True	10389	J	10	48	0	100.0	IGHJ4
True	10390	V	9	301	1	99.67	IGHV2-5
True	10390	D left	9	31	0	100.0	IGHD3-10
True	10390	D right	9	31	0	100.0	IGHD3-10
False	10390	J	9	48	2	100.0	IGHJ4
True	10391	V	23	296	1	100.0	IGHV3-23
True	10391	D left	23	31	0	100.0	IGHD3-10
True	10391	D right	23	31	0	100.0	IGHD3-10
True	10391	J	23	48	0	100.0	IGHJ4
True	10392	V	5	296	0	99.66	IGHV1-18
True	10392	D left	5	23	0	100.0	IGHD5-12
True	10392	D right	5	23	0	100.0	IGHD5-12
True	10392	J	5	48	1	100.0	IGHJ4
False	10393	V	12	299	2	94.31	IGHV4-30-4
True	10393	D left	12	18	0	100.0	IGHD6-6
True	10393	D right	12	18	0	100.0	IGHD6-6
True	10393	J	12	53	0	97.83	IGHJ2
False	10394	V	12	294	0	100.0	IGHV5-a
True	10394	D left	12	31	0	100.0	IGHD3-22
True	10394	D right	12	31	0	100.0	IGHD3-22
True	10394	J	12	51	0	100.0	IGHJ5
False	10395	V	14	296	1	97.64	IGHV3-7
True	10395	D left	14	20	0	100.0	IGHD5-24
True	10395	D right	14	20	0	100.0	IGHD5-24
True	10395	J	14	48	2	97.5	IGHJ4
True	10396	V	11	299	0	97.64	IGHV4-39
True	10396	D left	11	31	0	100.0	IGHD3-3
True	10396	D right	11	31	1	100.0	IGHD3-3
True	10396	J	11	51	0	100.0	IGHJ5
True	10397	V	11	296	1	100.0	IGHV1-69
True	10397	D left	11	21	0	100.0	IGHD6-19
False	10397	D right	11	21	0	100.0	IGHD6-19
True	10397	J	11	48	0	100.0	IGHJ4
True	10398	V	8	296	0	100.0	IGHV1-24
True	10398	D left	8	31	0	100.0	IGHD3-3
True	10398	D right	8	31	0	100.0	IGHD3-3
True	10398	J	8	48	0	100.0	IGHJ4
False	10399	V	18	296	1	98.31	IGHV3-23
True	10399	D left	18	21	0	100.0	IGHD6-19
False	10399	D right	18	21	1	100.0	IGHD6-19
True	10399	J	18	48	0	100.0	IGHJ4
True	10400	V	8	296	1	100.0	IGHV1-69
True	10400	D left	8	37	0	100.0	IGHD3-16
True	10400	D right	8	37	0	100.0	IGHD3-16
True	10400	J	8	48	0	100.0	IGHJ4
False	10401	V	15	296	1	98.65	IGHV3-7
True	10401	D left	15	17	0	100.0	IGHD1-7
True	10401	D right	15	17	1	100.0	IGHD1-7
True	10401	J	15	51	0	100.0	IGHJ5
True	10402	V	7	296	0	100.0	IGHV1-18
True	10402	D left	7	37	0	100.0	IGHD3-16
True	10402	D right	7	37	0	100.0	IGHD3-16
True	10402	J	7	62	0	100.0	IGHJ6
True	10403	V	7	296	1	100.0	IGHV3-23
True	10403	D left	7	21	0	100.0	IGHD6-13
False	10403	D right	7	21	0	100.0	IGHD6-13
False	10403	J	7	48	2	97.62	IGHJ4
False	10404	V	8	296	1	94.26	IGHV1-18
True	10404	D left	8	31	0	92.86	IGHD3-22
True	10404	D right	8	31	4	92.86	IGHD3-22
True	10404	J	8	48	2	97.37	IGHJ4
True	10405	V	10	296	1	100.0	IGHV3-30
True	10405	D left	10	17	1	100.0	IGHD1-7
True	10405	D right	10	17	1	100.0	IGHD1-7
True	10405	J	10	62	0	97.83	IGHJ6
True	10406	V	6	296	0	95.25	IGHV3-23
True	10406	D left	6	37	0	96.3	IGHD3-16
True	10406	D right	6	37	0	96.3	IGHD3-16
True	10406	J	6	48	0	97.5	IGHJ4
True	10407	V	8	296	3	100.0	IGHV3-30
True	10407	D left	8	16	0	100.0	IGHD4-17
True	10407	D right	8	16	0	100.0	IGHD4-17
True	10407	J	8	48	0	100.0	IGHJ4
False	10408	V	31	296	0	93.58	IGHV3-33
True	10408	D left	31	16	0	100.0	IGHD4-11
True	10408	D right	31	16	0	100.0	IGHD4-11
True	10408	J	31	48	0	96.88	IGHJ4
True	10409	V	18	298	2	96.99	IGHV3-43D
True	10409	D left	18	19	0	100.0	IGHD4-23
False	10409	D right	18	19	0	100.0	IGHD4-23
False	10410	V	11	299	1	100.0	IGHV4-39
True	10410	D left	11	11	1	100.0	IGHD7-27
True	10410	D right	11	11	0	100.0	IGHD7-27
True	10410	J	11	48	0	100.0	IGHJ4
False	10411	V	49	298	1	100.0	IGHV3-43D
True	10411	D left	49	21	0	100.0	IGHD6-19
True	10411	D right	49	21	0	100.0	IGHD6-19
True	10411	J	49	62	0	97.56	IGHJ6
False	10412	V	9	296	0	98.65	IGHV5-51
True	10412	D left	9	20	0	100.0	IGHD5-5
True	10412	D right	9	20	0	100.0	IGHD5-5
True	10412	J	9	48	0	100.0	IGHJ4
True	10413	V	6	293	0	96.55	IGHV3-66
True	10413	D left	6	37	0	100.0	IGHD3-16
True	10413	D right	6	37	0	100.0	IGHD3-16
True	10413	J	6	48	0	94.74	IGHJ4
False	10414	V	20	299	1	100.0	IGHV4-39
True	10414	D left	20	21	1	100.0	IGHD6-19
True	10414	D right	20	21	1	100.0	IGHD6-19
True	10414	J	20	48	1	97.22	IGHJ4
True	10415	V	22	296	0	98.63	IGHV3-23
True	10415	D left	22	20	0	100.0	IGHD1-26
True	10415	D right	22	20	0	100.0	IGHD1-26
True	10415	J	22	62	0	100.0	IGHJ6
False	10416	V	15	296	0	100.0	IGHV5-51
True	10416	D left	15	31	1	100.0	IGHD3-10
True	10416	D right	15	31	1	100.0	IGHD3-10
True	10416	J	15	48	0	100.0	IGHJ4
False	10417	V	15	296	2	97.3	IGHV3-23
True	10417	D left	15	31	0	100.0	IGHD3-3
True	10417	D right	15	31	1	100.0	IGHD3-3
True	10417	J	15	48	0	100.0	IGHJ4
False	10418	V	8	296	1	100.0	IGHV3-30
True	10418	D left	8	21	0	100.0	IGHD6-19
True	10418	D right	8	21	1	100.0	IGHD6-19
True	10418	J	8	48	0	100.0	IGHJ4
True	10419	V	7	296	0	100.0	IGHV1-46
True	10419	D left	7	28	0	100.0	IGHD2-21
True	10419	D right	7	28	0	100.0	IGHD2-21
True	10419	J	7	48	0	100.0	IGHJ4
True	10420	V	12	299	0	100.0	IGHV4-39
True	10420	D left	12	17	0	100.0	IGHD1-7
False	10420	D right	12	17	2	100.0	IGHD1-7
True	10420	J	12	51	0	100.0	IGHJ5
True	10421	V	16	296	0	100.0	IGHV1-69
False	10421	D left	16	31	0	100.0	IGHD2-8
True	10421	D right	16	31	0	100.0	IGHD2-8
True	10421	J	16	62	0	100.0	IGHJ6
True	10422	V	56	301	0	99.33	IGHV2-5
False	10422	D left	56	21	1	100.0	IGHD6-19
True	10422	D right	56	21	1	100.0	IGHD6-19
True	10422	J	56	62	0	100.0	IGHJ6
False	10423	V	20	299	1	98.33	IGHV4-30-4
True	10423	D left	20	31	0	100.0	IGHD3-22
True	10423	D right	20	31	0	100.0	IGHD3-22
True	10423	J	20	48	0	100.0	IGHJ4
True	10424	V	10	296	0	81.6	IGHV3-23
True	10424	D left	10	18	0	100.0	IGHD6-6
False	10424	D right	10	18	1	100.0	IGHD6-6
True	10424	J	10	62	0	91.67	IGHJ6
True	10425	V	12	296	0	100.0	IGHV3-23
True	10425	D left	12	31	0	100.0	IGHD3-9
True	10425	D right	12	31	0	100.0	IGHD3-9
True	10425	J	12	51	2	100.0	IGHJ5
True	10426	V	7	296	0	96.25	IGHV3-64D
True	10426	D left	7	31	1	100.0	IGHD3-9
True	10426	D right	7	31	0	100.0	IGHD3-9
True	10426	J	7	48	0	97.37	IGHJ4
False	10427	V	12	296	2	100.0	IGHV3-74
True	10427	D left	12	31	0	100.0	IGHD3-3
True	10427	D right	12	31	0	100.0	IGHD3-3
True	10427	J	12	62	0	100.0	IGHJ6
True	10428	V	46	296	0	88.29	IGHV3-30
True	10428	D left	46	21	1	100.0	IGHD6-19
True	10428	D right	46	21	0	100.0	IGHD6-19
True	10428	J	46	51	1	97.14	IGHJ5
False	10429	V	51	296	1	92.91	IGHV3-21
True	10429	D left	51	31	0	100.0	IGHD2-2
True	10429	D right	51	31	0	100.0	IGHD2-2
True	10429	J	51	51	0	100.0	IGHJ5
False	10430	V	6	296	3	93.92	IGHV1-18
True	10430	D left	6	21	0	100.0	IGHD6-19
True	10430	D right	6	21	1	100.0	IGHD6-19
True	10430	J	6	48	0	100.0	IGHJ4
False	10431	V	13	296	1	95.27	IGHV3-7
True	10431	D left	13	30	1	100.0	IGHD3-10
True	10431	D right	13	30	0	100.0	IGHD3-10
True	10431	J	13	48	0	95.0	IGHJ4
False	10432	V	12	296	2	93.24	IGHV3-23
True	10432	D left	12	11	0	100.0	IGHD7-27
False	10432	D right	12	11	0	100.0	IGHD7-27
True	10432	J	12	48	0	90.32	IGHJ4
False	10433	V	6	296	0	100.0	IGHV3-23
True	10433	D left	6	31	0	100.0	IGHD2-15
True	10433	D right	6	31	1	100.0	IGHD2-15
True	10433	J	6	62	1	100.0	IGHJ6
True	10434	V	10	296	0	100.0	IGHV1-8
True	10434	D left	10	31	0	100.0	IGHD3-10
True	10434	D right	10	31	0	100.0	IGHD3-10
True	10434	J	10	48	0	100.0	IGHJ4
False	10435	V	20	296	2	94.59	IGHV1-3
True	10435	D left	20	21	0	100.0	IGHD6-13
True	10435	D right	20	21	1	100.0	IGHD6-13
True	10435	J	20	48	1	100.0	IGHJ4
False	10436	V	11	299	0	95.65	IGHV4-39
True	10436	D left	11	30	1	100.0	IGHD3-10
True	10436	D right	11	30	1	100.0	IGHD3-10
True	10436	J	11	48	0	100.0	IGHJ4
False	10437	V	22	296	2	100.0	IGHV3-23
True	10437	D left	22	20	0	100.0	IGHD1-26
True	10437	D right	22	20	0	100.0	IGHD1-26
True	10437	J	22	48	0	100.0	IGHJ4
True	10438	V	11	298	1	100.0	IGHV3-9
True	10438	D left	11	31	0	100.0	IGHD3-10
True	10438	D right	11	31	0	100.0	IGHD3-10
True	10438	J	11	62	0	100.0	IGHJ6
False	10439	V	11	296	1	100.0	IGHV1-69
True	10439	D left	11	16	1	100.0	IGHD4-11
True	10439	D right	11	16	0	100.0	IGHD4-11
False	10439	J	11	51	0	100.0	IGHJ5
False	10440	V	11	296	1	96.96	IGHV3-23
True	10440	D left	11	21	0	100.0	IGHD6-13
True	10440	D right	11	21	0	100.0	IGHD6-13
True	10440	J	11	62	0	95.65	IGHJ6
True	10441	V	12	296	0	100.0	IGHV1-18
True	10441	D left	12	31	0	100.0	IGHD3-9
True	10441	D right	12	31	0	100.0	IGHD3-9
True	10441	J	12	62	0	100.0	IGHJ6
True	10442	V	14	296	0	100.0	IGHV5-51
True	10442	D left	14	23	0	100.0	IGHD5-12
True	10442	D right	14	23	0	100.0	IGHD5-12
True	10442	J	14	62	1	98.0	IGHJ6
False	10443	V	9	294	0	100.0	IGHV3-30-3
True	10443	D left	9	20	0	100.0	IGHD5-24
True	10443	D right	9	20	1	100.0	IGHD5-24
True	10443	J	9	51	0	100.0	IGHJ5
True	10444	V	8	296	0	91.44	IGHV1-69
True	10444	D left	8	31	0	100.0	IGHD3-3
True	10444	D right	8	31	0	100.0	IGHD3-3
True	10444	J	8	48	1	100.0	IGHJ4
True	10445	V	12	296	0	89.49	IGHV3-48
True	10445	D left	12	21	0	100.0	IGHD6-19
True	10445	D right	12	21	1	100.0	IGHD6-19
True	10445	J	12	52	0	100.0	IGHJ1
True	10446	V	17	302	0	93.36	IGHV3-49
True	10446	D left	17	18	0	100.0	IGHD6-6
True	10446	D right	17	18	0	100.0	IGHD6-6
True	10446	J	17	51	0	100.0	IGHJ5
True	10447	V	9	296	0	88.44	IGHV1-69
True	10447	D left	9	31	0	100.0	IGHD3-3
True	10447	D right	9	31	0	100.0	IGHD3-3
True	10447	J	9	62	0	92.59	IGHJ6
False	10448	V	5	296	1	100.0	IGHV3-48
True	10448	D left	5	20	0	100.0	IGHD5-24
True	10448	D right	5	20	0	100.0	IGHD5-24
True	10448	J	5	48	3	100.0	IGHJ4
True	10449	V	16	296	0	96.61	IGHV3-23
True	10449	D left	16	21	0	100.0	IGHD6-19
True	10449	D right	16	21	1	100.0	IGHD6-19
False	10449	J	16	48	0	97.62	IGHJ4
True	10450	V	19	293	0	100.0	IGHV4-34
True	10450	D left	19	31	0	100.0	IGHD3-3
True	10450	D right	19	31	0	100.0	IGHD3-3
True	10450	J	19	62	0	100.0	IGHJ6
True	10451	V	20	296	1	95.93	IGHV3-74
True	10451	D left	20	19	0	100.0	IGHD4-23
True	10451	D right	20	19	1	100.0	IGHD4-23
True	10451	J	20	51	0	96.3	IGHJ5
False	10452	V	17	293	1	100.0	IGHV4-34
False	10452	D left	17	21	1	100.0	IGHD6-19
True	10452	D right	17	21	0	100.0	IGHD6-19
True	10452	J	17	48	0	100.0	IGHJ4
True	10453	V	14	293	2	94.5	IGHV4-59
True	10453	D left	14	37	0	100.0	IGHD3-16
True	10453	D right	14	37	0	100.0	IGHD3-16
False	10453	J	14	48	2	97.62	IGHJ4
True	10454	V	5	296	0	100.0	IGHV1-69
True	10454	D left	5	18	0	100.0	IGHD6-6
True	10454	D right	5	18	0	100.0	IGHD6-6
False	10454	J	5	48	1	100.0	IGHJ4
False	10455	V	13	294	0	100.0	IGHV3-30-3
True	10455	D left	13	21	0	100.0	IGHD6-13
True	10455	D right	13	21	0	100.0	IGHD6-13
True	10455	J	13	48	0	100.0	IGHJ4
True	10456	V	11	296	0	100.0	IGHV3-48
True	10456	D left	11	31	1	100.0	IGHD3-3
True	10456	D right	11	31	0	100.0	IGHD3-3
True	10456	J	11	62	0	100.0	IGHJ6
True	10457	V	9	294	0	100.0	IGHV4-b
True	10457	D left	9	31	0	100.0	IGHD2-2
True	10457	D right	9	31	0	100.0	IGHD2-2
True	10457	J	9	48	0	100.0	IGHJ4
False	10458	V	12	296	2	88.85	IGHV3-30-3
True	10458	D left	12	16	0	100.0	IGHD4-11
True	10458	D right	12	16	0	100.0	IGHD4-11
True	10458	J	12	48	0	100.0	IGHJ4
False	10459	V	14	296	2	100.0	IGHV1-18
True	10459	D left	14	21	0	100.0	IGHD6-19
True	10459	D right	14	21	0	100.0	IGHD6-19
True	10459	J	14	51	1	100.0	IGHJ5
False	10460	V	46	296	1	90.88	IGHV3-30
True	10460	D left	46	37	0	100.0	IGHD3-16
True	10460	D right	46	37	1	100.0	IGHD3-16
False	10461	V	8	296	4	97.97	IGHV3-30
True	10461	D left	8	21	0	100.0	IGHD6-13
True	10461	D right	8	21	0	100.0	IGHD6-13
True	10461	J	8	48	0	100.0	IGHJ4
False	10462	V	9	296	0	95.61	IGHV3-74
True	10462	D left	9	20	0	100.0	IGHD1-26
True	10462	D right	9	20	0	100.0	IGHD1-26
True	10462	J	9	48	0	97.06	IGHJ4
False	10463	V	5	294	0	100.0	IGHV3-30-3
True	10463	D left	5	18	0	100.0	IGHD6-6
True	10463	D right	5	18	1	100.0	IGHD6-6
False	10463	J	5	48	0	100.0	IGHJ4
False	10464	V	9	296	1	100.0	IGHV3-33
True	10464	D left	9	21	0	100.0	IGHD6-13
True	10464	D right	9	21	0	100.0	IGHD6-13
True	10464	J	9	62	1	100.0	IGHJ6
True	10465	V	7	296	0	98.98	IGHV3-30
True	10465	D left	7	18	0	100.0	IGHD6-6
True	10465	D right	7	18	0	100.0	IGHD6-6
True	10465	J	7	62	0	100.0	IGHJ6
True	10466	V	15	296	0	100.0	IGHV3-21
False	10466	D left	15	20	0	100.0	IGHD5-5
True	10466	D right	15	20	0	100.0	IGHD5-5
True	10466	J	15	48	0	100.0	IGHJ4
True	10467	V	15	293	0	99.66	IGHV3-53
True	10467	D left	15	31	0	100.0	IGHD3-22
False	10467	D right	15	31	1	100.0	IGHD3-22
True	10467	J	15	62	0	95.56	IGHJ6
False	10468	V	6	294	0	92.52	IGHV4-b
True	10468	D left	6	31	1	100.0	IGHD3-22
True	10468	D right	6	31	0	100.0	IGHD3-22
True	10468	J	6	48	0	94.87	IGHJ4
False	10469	V	6	296	0	100.0	IGHV1-18
True	10469	D left	6	31	0	100.0	IGHD3-10
True	10469	D right	6	31	0	100.0	IGHD3-10
True	10469	J	6	62	0	100.0	IGHJ6
True	10470	V	20	296	1	100.0	IGHV5-51
True	10470	D left	20	20	1	100.0	IGHD1-26
False	10470	D right	20	20	0	100.0	IGHD1-26
True	10470	J	20	48	1	100.0	IGHJ4
True	10471	V	39	296	0	100.0	IGHV1-3
True	10471	D left	39	31	0	100.0	IGHD3-22
True	10471	D right	39	31	0	100.0	IGHD3-22
True	10471	J	39	62	0	97.3	IGHJ6
True	10472	V	5	296	0	100.0	IGHV3-7
True	10472	D left	5	31	0	100.0	IGHD2-15
False	10472	D right	5	31	2	100.0	IGHD2-15
True	10472	J	5	48	0	96.97	IGHJ4
False	10473	V	6	296	2	94.93	IGHV3-23
True	10473	D left	6	18	0	100.0	IGHD6-25
True	10473	D right	6	18	0	100.0	IGHD6-25
True	10473	J	6	48	0	94.74	IGHJ4
False	10474	V	8	296	0	100.0	IGHV5-51
True	10474	D left	8	16	0	100.0	IGHD4-11
True	10474	D right	8	16	0	100.0	IGHD4-11
True	10474	J	8	48	0	97.22	IGHJ4
False	10475	V	21	293	2	97.27	IGHV4-34
True	10475	D left	21	20	1	100.0	IGHD5-24
True	10475	D right	21	20	0	100.0	IGHD5-24
False	10475	J	21	52	2	95.65	IGHJ1
False	10476	V	24	296	1	96.62	IGHV3-7
True	10476	D left	24	17	1	100.0	IGHD1-7
True	10476	D right	24	17	0	100.0	IGHD1-7
True	10476	J	24	62	0	100.0	IGHJ6
True	10477	V	11	299	0	95.97	IGHV4-39
True	10477	D left	11	31	1	100.0	IGHD2-2
True	10477	D right	11	31	0	100.0	IGHD2-2
True	10477	J	11	48	0	100.0	IGHJ4
False	10478	V	23	299	0	97.32	IGHV4-39
True	10478	D left	23	20	0	100.0	IGHD5-24
False	10478	D right	23	20	1	100.0	IGHD5-24
True	10478	J	23	48	0	100.0	IGHJ4
